id_catalog_product,reference,name,brand,color,season,sizes,gender_segment,main_category,sub_category,article_type,score_ec,quantity
38789,50042,Hanes Women Beige Concealing Petals Underwire Moulded Bra,Hanes,Beige,Winter,"XS,S,M,L,XL",Women,Apparel,Innerwear,Bra,,1745
38790,17785,Reid & Taylor Men Solid Brown Socks,Reid & Taylor,Brown,Summer,Unique,Men,Accessories,Socks,Socks,,6616
38791,34507,Franco Leone Men Brown Formal Shoes,Franco Leone,Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Formal Shoes,,9833
38792,7200,Jealous 21 Women's Round Neck White Top,Jealous 21,White,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,4731
38793,31849,Titan Edge Men White Dial Watch NH1043SL01A,Titan Edge,White,Winter,Unique,Men,Accessories,Watches,Watches,,1477
38794,49953,Hanes Men Grey Knitted Lounge Pants,Hanes,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Loungewear and Nightwear,Lounge Pants,,9233
38795,22462,Myntra Women Mustard Leggings,Myntra,Mustard,Fall,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Leggings,,7222
38796,28964,BIBA Women Ethnic Blue Kurta,BIBA,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,9502
38797,27110,Aneri Women Rani Pink Kurta,Aneri,Pink,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,5007
38798,13325,Gini and Jony Kids Boys Printed Brown Shirts,Gini and Jony Kids,Brown,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,3992
38799,55530,Revlon Touch And Glow Natural Mist Moisturising Make up 09,Revlon Touch And Glow Natural Mist Moisturising Make up 09,Skin,Spring,Unique,Women,Personal Care,Makeup,Foundation and Primer,,5425
38800,31075,Fabindia Women Check Red Stole,Fabindia,Red,Summer,Unique,Women,Accessories,Stoles,Stoles,,1633
38801,8248,Fastrack Men Black Gym Bag,Fastrack,Black,Fall,Unique,Men,Accessories,Bags,Duffel Bag,,5365
38802,42587,United Colors of Benetton Men Navy Blue & Yellow Striped Polo T-shirt,United Colors of Benetton,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,8269
38803,41302,Gini and Jony Girls Blue Saloppette,Gini and Jony,Pink,Summer,"XS,S,M,L,XL",Girls,Apparel,Dress,Dresses,,9260
38804,39218,Femella Women Snake Print Wrap Beige Top,Femella,Beige,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,3500
38805,25647,Fastrack Unisex Black Casual Watch,Fastrack,Black,Winter,Unique,Unisex,Accessories,Watches,Watches,,8166
38806,11472,United Colors of Benetton Women Blue Winter Printed Top,United Colors of Benetton,Blue,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,7204
38807,24795,Ice Women Blue Watch,Ice,Blue,Winter,Unique,Women,Accessories,Watches,Watches,,7865
38808,4485,Puma Women Soleil Black Shoe,Puma,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,,7132
38809,36250,SDL by Sweet Dreams Men Navy Blue Pyjama Set,SDL by Sweet Dreams,Navy Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Loungewear and Nightwear,Night suits,,2267
38810,44670,Wills Lifestyle Women Eliza White Shirt,Wills Lifestyle,White,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Shirts,,2574
38811,14100,Flying Machine Men Printed Purple Tshirts,Flying Machine,Purple,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,1641
38812,20335,Mr.Men Men Printed White Tshirt,Mr.,White,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,1577
38813,25481,Nike Unisex Solarsoft Thong Black Flip Flops,Nike,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Unisex,Footwear,Flip Flops,Flip Flops,,5099
38814,56173,Colorbar Color Intense Green Eyeliner 006,Colorbar Color Intense Green Eyeliner 006,Green,Spring,Unique,Women,Personal Care,Makeup,Kajal and Eyeliner,,6620
38815,59907,Femella Women Off White Printed Scarf,Femella,Off White,Fall,Unique,Women,Accessories,Scarves,Scarves,,8843
38816,32436,ADIDAS Men Graphic Black T-shirt,ADIDAS,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,5332
38817,40016,ADIDAS Unisex White Pack of 3 Ankle Socks,ADIDAS,White,Summer,Unique,Unisex,Accessories,Socks,Socks,,9170
38818,10766,Disney Unisex Kids Basic Yellow Flip Flops,Disney,Yellow,Winter,"36,37,38,39,40,41,42,43,44,45",Unisex,Footwear,Flip Flops,Flip Flops,,2185
38819,24553,Nike Men Grey Printed TShirt,Nike,Grey,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,3991
38820,45564,Playboy Men Hollywood Deo 50 ml Free,Playboy,Black,Spring,Unique,Men,Personal Care,Fragrance,Deodorant,,1871
38821,4643,ADIDAS Women Adi Quest Low White Pink Shoe,ADIDAS,White,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,,5959
38822,21021,Black coffee Men Purple Slim Fit Shirt,Black coffee,Purple,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,3923
38823,15214,United Colors of Benetton Unisex Black Duffle Bag,United Colors of Benetton,Black,Summer,Unique,Unisex,Accessories,Bags,Duffel Bag,,4476
38824,38930,Gini and Jony Girls Blue Jeans,Gini and Jony,Blue,Summer,"XS,S,M,L,XL",Girls,Apparel,Bottomwear,Jeans,,1898
38825,53401,Alma Women Purple Kurta,Alma,Magenta,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,5861
38826,37144,Wills Lifestyle Men Blue Check Shirt,Wills Lifestyle,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,1901
38827,5791,Jealous 21 Women's Butterfly Blue Top,Jealous 21,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,1912
38828,47233,Franco Leone Men Black  Sandals,Franco Leone,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,,6930
38829,6114,Puma Men's Girija Q White Flip Flop,Puma,White,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,,3730
38830,23776,Oakley Men Black Ducati Sunglasses,Oakley,Black,Winter,Unique,Men,Accessories,Eyewear,Sunglasses,,8021
38831,9960,Nike Men Jdi Remix Crew Black T-Shirts,Nike,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,6349
38832,50284,Parx Men Black Tie,Parx,Black,Summer,Unique,Men,Accessories,Ties,Ties,,6556
38833,51356,Spykar Women Blue Jeans,Spykar,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Jeans,,5222
38834,16491,Locomotive Men Printed Grey TShirt,Locomotive,Grey,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,8609
38835,6928,Timberland Men's Rugby Pique Golden Rod T-shirt,Timberland,Yellow,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,1764
38836,43693,Doodle Boys Printed White T-shirt,Doodle,White,Summer,"XS,S,M,L,XL",Boys,Apparel,Topwear,Tshirts,,2759
38837,3466,ADIDAS Women Vanquish White Silver Shoe,ADIDAS,White,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,,862
38838,12031,Mark Taylor Men White Striped Shirt,Mark Taylor,White,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,6776
38839,23544,Police Men Original Deo,Police,Black,Spring,Unique,Men,Personal Care,Fragrance,Deodorant,,6920
38840,17771,Reid & Taylor Men Classic Brown Belt,Reid & Taylor,Brown,Fall,Unique,Men,Accessories,Belts,Belts,,5884
38841,6326,Puma Unisex MM II Blue Flip Flop,Puma,Blue,Spring,"36,37,38,39,40,41,42,43,44,45",Unisex,Footwear,Flip Flops,Flip Flops,,7248
38842,35421,ADIDAS Women Viking White Sports Shoes,ADIDAS,White,Spring,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,,8331
38843,51164,Raymond Men Black Socks,Raymond,Black,Summer,Unique,Men,Accessories,Socks,Socks,,1166
38844,28990,Biba Outlet Women Pink Printed Churidar Kurta with Dupatta,Biba Outlet,Pink,Summer,"XS,S,M,L,XL",Women,Apparel,Apparel Set,Kurta Sets,,3312
38845,2786,Ediots Men's Mehenat Ka Fal White T-shirt,Ediots,White,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,2975
38846,18739,Arrow Woman Tigi Purple Top,Arrow Woman Tigi Purple Top,Purple,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,7473
38847,12203,Basics Men White Striped T-shirt,Basics,White,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,3600
38848,3654,FILA Men Batec White Casual Shoes,FILA,White,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,3901
38849,51958,Yelloe Women Brown Handbag,Yelloe,Brown,Summer,Unique,Women,Accessories,Bags,Handbags,,5515
38850,32604,Levitate Men Brown Wallet,Levitate,Brown,Spring,Unique,Men,Accessories,Wallets,Wallets,,3051
38851,11486,Puma Men Top Fluctuation Gents Black Black Watches,Puma,Black,Winter,Unique,Men,Accessories,Watches,Watches,,2651
38852,56341,Fastrack Men White Dial Watch,Fastrack,White,Winter,Unique,Men,Accessories,Watches,Watches,,7137
38853,57293,French Connection Men Brown Checks Shirt,French Connection,White,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,887
38854,40224,Provogue Men Brown Leather Belt,Provogue,Brown,Summer,Unique,Men,Accessories,Belts,Belts,,6364
38855,15026,ADIDAS Women Solid Purple Sweatshirts,ADIDAS,Purple,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Sweatshirts,,3661
38856,4471,Puma Men's Complete Itana Silver Black Red Shoes,Puma,Silver,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,,2880
38857,44684,Wills Lifestyle Women Multi Coloured Top,Wills Lifestyle,Multi,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,9068
38858,53633,ADIDAS Men Olive Shoes,ADIDAS,Olive,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,4835
38859,35045,Fabindia Women Silk Green Kurta,Fabindia,Green,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,1780
38860,7690,Puma Men's Polo Purple T-shirt,Puma,Purple,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,1243
38861,51500,Denizen Women Black Jeans,Denizen,Black,Summer,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Jeans,,7856
38862,23120,Converse Unisex Black Basic Flip Flops,Converse,Black,Spring,"36,37,38,39,40,41,42,43,44,45",Unisex,Footwear,Flip Flops,Flip Flops,,3986
38863,17315,Pepe Jeans Women Casual Sunglasses,Pepe Jeans,Black,Winter,Unique,Women,Accessories,Eyewear,Sunglasses,,8523
38864,34197,Proline Purple & Green Striped Polo T-shirt,Proline Purple & Green Striped Polo T-shirt,Purple,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,1568
38865,6742,Nike Women Lunarfly White Shoe,Nike,White,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,,9700
38866,12667,Probase Men Check Blue Shirts,Probase,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,7471
38867,35879,Marvel Boys Comics Yellow T-shirt,Marvel,Yellow,Summer,"XS,S,M,L,XL",Boys,Apparel,Topwear,Tshirts,,8026
38868,26452,Puma Men Wirko  Black Casual Shoes,Puma,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,9034
38869,3230,Puma Men's Speed Cat White Blue Shoe,Puma,White,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,1130
38870,42117,ADIDAS Men Grey T-shirt,ADIDAS,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,797
38871,30537,Nike Unisex Ultimatum Max Blue Backpack,Nike,Blue,Summer,Unique,Unisex,Accessories,Bags,Backpacks,,8648
38872,27580,Scullers Men Striped Purple T-shirt,Scullers,Purple,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,9389
38873,54072,ADIDAS Men Blue Adipower Predator HG Sports Shoes,ADIDAS,Blue,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,,5816
38874,10130,Esprit Women Pure E-Ffect Black Steel Watches,Esprit,Steel,Winter,Unique,Women,Accessories,Watches,Watches,,2005
38875,24305,ADIDAS White & Navy Blue Tracksuit,ADIDAS White & Navy Blue Tracksuit,White,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Tracksuits,,3325
38876,1567,Artengo Men Training Shorts,Artengo,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Shorts,,9070
38877,40640,Span Women Olive Green Kurta,Span,Olive,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,9397
38878,41792,Remanika Women Black Tunic,Remanika,Black,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tunics,,2914
38879,32260,Fabindia Women Printed Beige Kurtis,Fabindia,Beige,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtis,,6156
38880,56725,Horsefly Men Red Graphic Printed T-Shirt,Horsefly,Red,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,9462
38881,4829,ADIDAS Men's Black White Track Pant,ADIDAS,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Track Pants,,9786
38882,37712,John Players Men Printed Yellow T-shirt,John Players,Yellow,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,5647
38883,21677,Fossil Men Black Dial Chronograph Watch CH2674,Fossil,Black,Winter,Unique,Men,Accessories,Watches,Watches,,4944
38884,52385,Red Rose Women Pink Nightdress,Red Rose,Pink,Winter,"XS,S,M,L,XL",Women,Apparel,Loungewear and Nightwear,Nightdress,,8047
38885,15442,Hidekraft Women Leather Yellow Handbags,Hidekraft,Yellow,Fall,Unique,Women,Accessories,Bags,Handbags,,9923
38886,45332,Cobblerz Women Pink Sandals,Cobblerz,Pink,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,,1946
38887,4015,Myntra Men's I don't Have Enough Black T-shirt,Myntra,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,2902
38888,1755,Lotto Men Jasper Street Red T-shirt,Lotto,Red,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,6142
38889,53859,Vishudh Women Green Kurta,Vishudh,Green,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,2326
38890,38568,Nike Men Black Running Shorts,Nike,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Shorts,,8418
38891,40472,Fila Men Black Dls Supercharger Sports Shoes,Fila,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,,4347
38892,10302,Clarks Men Leather Brown Formal Shoes,Clarks,Brown,Spring,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Formal Shoes,,1592
38893,56517,Streetwear Lusicious Lips Pink Wink Lipcolor 04,Streetwear Lusicious Lips Pink Wink Lipcolor 04,Pink,Spring,Unique,Women,Personal Care,Lips,Lipstick,,5177
38894,53065,Rocia Women Brown Handbag,Rocia,Brown,Summer,Unique,Women,Accessories,Bags,Handbags,,2220
38895,20597,Baggit Women Lallu Jhuti Beige Wallet,Baggit,Beige,Winter,Unique,Women,Accessories,Wallets,Wallets,,1382
38896,37520,Madagascar3 Infant Boys Lemon Yellow Shorts,Madagascar3 Infant,Yellow,Summer,"XS,S,M,L,XL",Boys,Apparel,Bottomwear,Shorts,,623
38897,45100,Bw!tch Pink Rose Alba Bra,Bw!tch Pink Rose Alba Bra,Pink,Summer,"XS,S,M,L,XL",Women,Apparel,Innerwear,Bra,,3990
38898,4227,Probase Men's On Stage Black T-shirt,Probase,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,6297
38899,21445,Roxy Women Printed Grey T-shirt,Roxy,Grey,Winter,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,,1102
38900,15670,Locomotive Men Loco Denims Blue Jeans,Locomotive,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Jeans,,4331
38901,51732,Allen Solly Women Printed Sunglasses AH218-C3,Allen Solly,Brown,Winter,Unique,Women,Accessories,Eyewear,Sunglasses,,5960
38902,29628,Indigo Nation Men Check Blue Shirt,Indigo Nation,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,8996
38903,35277,Lee Men Vera Black T-shirt,Lee,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,7446
38904,19881,ADIDAS Women Hearts Blue Flip Flops,ADIDAS,Blue,Fall,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Flip Flops,Flip Flops,,3728
38905,46785,Rising Wave Men Perfume,Rising Wave,Blue,Spring,Unique,Men,Personal Care,Fragrance,Perfume and Body Mist,,9943
38906,47657,Femella Women Grey Printed Skirt,Femella,Cream,Summer,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Skirts,,9628
38907,18953,Levis Men Fader Stripes Flat Knit Crew Pack of 3 Socks,Levis,Black,Summer,Unique,Men,Accessories,Socks,Socks,,7008
38908,6570,Inkfruit Men's Krishna Lemon Yellow T-shirt,Inkfruit,Yellow,Winter,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,2813
38909,23312,W Women Green Printed Kurta,W,Green,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,3789
38910,17127,Lino Perros Women Lock Green Handbag,Lino Perros,Green,Winter,Unique,Women,Accessories,Bags,Handbags,,7496
38911,12455,Timberland Men Casual Brown Belt,Timberland,Brown,Fall,Unique,Men,Accessories,Belts,Belts,,5344
38912,55392,Revlon Natural Nail Polish 75,Revlon Natural Nail Polish 75,White,Spring,Unique,Women,Personal Care,Nails,Nail Polish,,2698
38913,26660,Puma Men Bolt Hawthorne Hex Black Shoes,Puma,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,9377
38914,13587,Hanes Men Half Sleeve Crew Pack of 3 Grey Innerwear T-shirts,Hanes,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Innerwear Vests,,4735
38915,9538,Nike Men As Nike Sphere Ss Black T-Shirts,Nike,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,8746
38916,30705,Fabindia Women Orange Silk Purse,Fabindia,Orange,Summer,Unique,Women,Accessories,Bags,Clutches,,3712
38917,31597,Mark Taylor Men Printed Black T-shirt,Mark Taylor,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,4669
38918,3342,Myntra Executive Black T-shirt,Myntra Executive Black T-shirt,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,3706
38919,42065,American Tourister Unisex Black Trolley Bag,American Tourister,Black,Summer,Unique,Unisex,Accessories,Bags,Trolley Bag,,1141
38920,12715,Nike Women Sweet Classic Purple Casual Shoes,Nike,Purple,Fall,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Casual Shoes,,5339
38921,9678,ADIDAS Men Lfc Grey Jersey,ADIDAS,Grey,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,6669
38922,2290,Nike Women SS Pink T-shirt,Nike,Pink,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,,8155
38923,22180,Timberland Men Olive Casual Shoes,Timberland,Olive,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,561
38924,42859,French Connection Women Brown Alexandra Handbag,French Connection,Brown,Summer,Unique,Women,Accessories,Bags,Handbags,,1723
38925,29568,Vans Men Baxter Black Shoes,Vans,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,992
38926,47517,Facit Men White Brief,Facit,White,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Briefs,,7322
38927,6630,ADIDAS Men's Galvin White Blue Shoe,ADIDAS,White,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,,7111
38928,23052,Arrow Woman Black Printed Top,Arrow Woman Black Printed Top,Black,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,1639
38929,17267,U.S. Polo Assn. Men Red Polo Tshirt,U.S. Polo Assn.,Red,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,5990
38930,45240,CASIO Baby-G Women Blue Analogue & Digital Watch BX005,CASIO Baby-G,Blue,Winter,Unique,Women,Accessories,Watches,Watches,,7294
38931,21705,Fossil Men White Dial Watch FS4577,Fossil,White,Winter,Unique,Men,Accessories,Watches,Watches,,1755
38932,15530,Puma Men Jersey Polo Blue Tshirts,Puma,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,2995
38933,38628,Nike Men Yellow Coaster T-shirt,Nike,Yellow,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,3785
38934,5889,Puma Men's Polo Green T-shirt,Puma,Green,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,2755
38935,10042,Nike Women Pink Polo Tshirts,Nike,Pink,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,,9693
38936,57785,Lotus Herbals Natural Blend Translucent  Sunset Beach Compact Powder 820,Lotus Herbals Natural Blend Translucent  Sunset Beach Compact Powder 820,Gold,Spring,Unique,Women,Personal Care,Makeup,Compact,,1625
38937,56657,United Colors of Benetton Men Red Shoes,United Colors of Benetton,Red,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,4381
38938,32312,Q&Q Women Pink Dial Watch,Q&Q,Pink,Winter,Unique,Women,Accessories,Watches,Watches,,4605
38939,5287,Lee Cooper Men's Brown Semi Formal Shoe,Lee Cooper,Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,1646
38940,53117,Myntra Women White T-shirt,Myntra,White,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,,1286
38941,15702,Spykar Men Stripes Red Shirts,Spykar,Red,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,758
38942,4355,Batman Men's Batman Applique Shei Grey T-shirt,Batman,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,4349
38943,10270,Clarks Women Shona Fringe Leather Silver Flats,Clarks,Silver,Fall,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Flats,,6930
38944,24045,Locomotive Men Printed Red T-shirt,Locomotive,Red,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,6674
38945,1627,Kipsta F300 Football,Kipsta F300 Football,White,Fall,Unique,Unisex,Sporting Goods,Sports Equipment,Footballs,,5116
38946,40500,Titan Men White Dial Watch,Titan,White,Winter,Unique,Men,Accessories,Watches,Watches,,8680
38947,25197,Lino Perros Women Leatherette Light Brown Handbag,Lino Perros,Brown,Winter,Unique,Women,Accessories,Bags,Handbags,,1215
38948,56465,Streetwear Nude Shimmer Nail Polish # 42,Streetwear Nude Shimmer Nail Polish # 42,Metallic,Spring,Unique,Women,Personal Care,Nails,Nail Polish,,2143
38949,26712,Puma Men Graphic Green T-shirt,Puma,Green,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,623
38950,8598,Scullers Men's Green Polo T-Shirts,Scullers,Green,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,2273
38951,3170,Nike Women White Vulcanized Shoe,Nike,White,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,,9613
38952,42257,John Players Men Blue Jeans,John Players,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Jeans,,2677
38953,17869,Levis Men Boxer Grey Brief,Levis,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Briefs,,7389
38954,30677,Park Avenue Men Steel Sunglasses,Park Avenue,Steel,Winter,Unique,Men,Accessories,Eyewear,Sunglasses,,2003
38955,54332,Garfield Women Red & Pink Pack of Two Briefs,Garfield,Red,Summer,"XS,S,M,L,XL",Women,Apparel,Innerwear,Briefs,,6161
38956,35305,Fabindia Women Ananya Purple Earrings,Fabindia,Purple,Winter,Unique,Women,Accessories,Jewellery,Earrings,,7594
38957,16187,Enroute Men Leather Brown Casual Shoes,Enroute,Brown,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,2624
38958,51640,Fossil Men Black Dial Chronograph Watch JR1369,Fossil,Black,Winter,Unique,Men,Accessories,Watches,Watches,,3754
38959,23260,Maxima Ssteele Men Watch,Maxima Ssteele,Steel,Winter,Unique,Men,Accessories,Watches,Watches,,2913
38960,28688,W Women Printed Pink Kurta,W,Pink,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,4887
38961,17055,Gas Men Count Casual Shoe,Gas,Grey,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,6589
38962,6402,Lotto Men Laos Brown Floater,Lotto,Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,,6333
38963,18821,Peter England Men Statements Tan Wallet,Peter England,Tan,Summer,Unique,Men,Accessories,Wallets,Wallets,,656
38964,21153,s.Oliver Men Printed Grey Sweatshirt,s.Oliver,Grey,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Sweatshirts,,9815
38965,15366,Red Tape Men Grey Shoes,Red Tape,Grey,Winter,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,5503
38966,59049,Carlton London Women Black Heels,Carlton London,Black,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,,6253
38967,39990,Gas Men Skate White Shoes,Gas,White,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,1417
38968,45416,Rocia Women Brown & White Sandals,Rocia,Brown,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Flats,,6753
38969,4731,Numero Uno Men's Black Casual Flip Flop,Numero Uno,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,,2202
38970,38842,Latin Quarters Women Purple Dress,Latin Quarters,Purple,Fall,"XS,S,M,L,XL",Women,Apparel,Dress,Dresses,,2165
38971,53573,Q&Q Kids Unisex Blue Dial Watch,Q&Q Kids,Blue,Winter,Unique,Unisex,Accessories,Watches,Watches,,5889
38972,40958,Gini and Jony Boys Unit White T-shirt,Gini and Jony,White,Summer,"XS,S,M,L,XL",Boys,Apparel,Topwear,Tshirts,,7663
38973,20081,Peter England Men Essentials Navy Blue Brief,Peter England,Navy Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Briefs,,6307
