id_catalog_product,reference,name,brand,color,season,sizes,gender_segment,main_category,sub_category,article_type,score_ec,quantity
39138,18244,Manchester United Men Printed Yellow T-Shirt,Manchester United,Yellow,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,2230
39139,27499,Jockey Women Burgundy Camisole,Jockey,Burgundy,Winter,"XS,S,M,L,XL",Women,Apparel,Innerwear,Camisoles,0,4885
39140,10029,Nike Women As Script Mas Navy Blue Sweatshirts,Nike,Navy Blue,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Sweatshirts,0,4623
39141,40759,Roxy Women White Flip Flops,Roxy,White,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Flip Flops,Flip Flops,0,3730
39142,38643,Nike Men Cricket White Polo T-shirt,Nike,White,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,3014
39143,32379,Arrow Woman Printed Multi Coloured Dress,Arrow Woman Printed Multi Coloured Dress,Off White,Summer,"XS,S,M,L,XL",Women,Apparel,Dress,Dresses,0,2269
39144,4930,Gini and Jony Girl's Vanida Blue Dungree Infant Kidswear,Gini and Jony Girl's Vanida Blue Dungree Infant Kidswear,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Skirts,0,8799
39145,10815,Wrangler Men Rain Light Denim Blue Shirts,Wrangler,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,2986
39146,14489,Flying Machine Men Casual Blue Casual Shoes,Flying Machine,Blue,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,4798
39147,59674,FNF Grey Wedding Collection One Minute Saree,FNF Grey Wedding Collection One Minute Saree,Blue,Fall,"XS,S,M,L,XL",Women,Apparel,Saree,Sarees,0,9468
39148,38471,Baggit Women Teal Pride Jack Handbag,Baggit,Teal,Summer,Unique,Women,Accessories,Bags,Handbags,0,8492
39149,33099,Catwalk Women Brown Flats,Catwalk,Brown,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,6944
39150,45825,Senorita Women Black Flats,Senorita,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,6521
39151,52892,FNF Purple Printed Sari,FNF Purple Printed Sari,Purple,Fall,"XS,S,M,L,XL",Women,Apparel,Saree,Sarees,0,6546
39152,37439,Turtle Men Black Belt,Turtle,Black,Summer,Unique,Men,Accessories,Belts,Belts,0,9129
39153,45019,Maxima Attivo Men Olive Green Digital Watch,Maxima Attivo,Olive,Winter,Unique,Men,Accessories,Watches,Watches,0,9726
39154,59446,Arrow Sport Men Navy Blue Check Slim Fit Shirt,Arrow Sport,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,1336
39155,15769,Facit Men Fusion Brie Navy Blue Briefs,Facit,Navy Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Briefs,0,5202
39156,3927,Wrangler Men's True Rider White T-shirt,Wrangler,White,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,1141
39157,6469,Numero Uno Men's Brown Beige Shoe,Numero Uno,Beige,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,3674
39158,9421,John Miller Men Maroon Striped Shirt,John Miller,Maroon,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,2308
39159,17802,Chhota Bheem Kids Girl On The Move Pink Tshirt,Chhota Bheem Kids Girl On The Move Pink Tshirt,Pink,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,0,8153
39160,28425,Idee Men Pink Sunglasses,Idee,Pink,Winter,Unique,Men,Accessories,Eyewear,Sunglasses,0,6753
39161,43914,Femella Women Blue Shorts,Femella,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Shorts,0,4375
39162,47588,Portia Women Silver Flats,Portia,Brown,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Flats,0,9334
39163,35994,Flying Machine Women Washed Blue Capris,Flying Machine,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Capris,0,9394
39164,19362,Redtape Men Comfort Brown Sandals,Redtape,Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,0,3348
39165,22923,Fastrack Women Yellow Casual Watch,Fastrack,Yellow,Winter,Unique,Women,Accessories,Watches,Watches,0,4112
39166,8735,Indigo Nation Men Checks Shirt Blue Shirts,Indigo Nation,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,7562
39167,34846,ADIDAS Men Ambition VII Stripes Navy Blue Sports Shoes,ADIDAS,Navy Blue,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,9540
39168,5816,ADIDAS Women's Street Red T-shirt,ADIDAS,Red,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,0,3054
39169,39765,Arrow Woman Olive Trousers,Arrow Woman Olive Trousers,Olive,Summer,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Trousers,0,6820
39170,59680,Avirate Pink Brief,Avirate Pink Brief,Pink,Summer,"XS,S,M,L,XL",Women,Apparel,Innerwear,Briefs,0,1962
39171,11933,Skechers Women Sports Grey Sports Shoes,Skechers,Grey,Fall,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,0,6462
39172,38485,Baggit Women White Creeper Taj Belt,Baggit,White,Summer,Unique,Women,Accessories,Belts,Belts,0,7311
39173,44903,Puma Men Blue Graphic T-shirt,Puma,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,1010
39174,57528,Provogue Men Black Shoes,Provogue,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,2656
39175,25108,Lino Perros Women Camel Belt,Lino Perros,Cream,Winter,Unique,Women,Accessories,Belts,Belts,0,3419
39176,39557,Hidekraft Men Brown Wallet,Hidekraft,Brown,Summer,Unique,Men,Accessories,Wallets,Wallets,0,5691
39177,58560,Puma Women Navy Blue Jeans,Puma,Navy Blue,Fall,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Jeans,0,7132
39178,33851,Puma Men Bolt Lite Green Shoes,Puma,Green,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,9424
39179,5218,Wildcraft Unisex Red Backpack,Wildcraft,Red,Winter,Unique,Unisex,Accessories,Bags,Backpacks,0,1737
39180,25934,Femella Women Grey Scarf,Femella,Grey,Summer,Unique,Women,Accessories,Scarves,Scarves,0,1980
39181,16118,Numero Uno Men Casual Blue Slipper,Numero Uno,Blue,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,0,2510
39182,34248,Proline Men Grey T-shirt with Printed Detail,Proline,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,7397
39183,2801,iD Men Casual Leather Black Sandal,iD,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,0,6129
39184,28617,Nike Men Pique Polo Black T-shirt,Nike,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,5257
39185,49620,Catwalk Women Brown Heels,Catwalk,White,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,7990
39186,16924,Spykar Men Check Brown Shirts,Spykar,Brown,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,3235
39187,8507,Nike Unisex  Black Socks,Nike,Black,Summer,Unique,Unisex,Accessories,Socks,Socks,0,4699
39188,19150,United Colors of Benetton Men Grey Polo Tshirt,United Colors of Benetton,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,7786
39189,11759,Lee Women Solid Grey Tops,Lee,Grey,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,0,6700
39190,39133,Aneri Women Blue Leggings,Aneri,Blue,Fall,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Leggings,0,1077
39191,41029,Nautica Brown Dial Watch,Nautica Brown Dial Watch,Brown,Winter,Unique,Men,Accessories,Watches,Watches,0,8579
39192,33409,Baggit Women Damroo Rosy Red Wallet,Baggit,Red,Summer,Unique,Women,Accessories,Wallets,Wallets,0,1318
39193,37895,Happy Socks Women Striped Tights,Happy Socks,Multi,Summer,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Tights,0,7688
39194,45489,Fila Men Navy Blue Track Pants,Fila,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Track Pants,0,4674
39195,58104,Rreverie Silver Ring,Rreverie Silver Ring,Silver,Fall,Unique,Women,Accessories,Jewellery,Ring,0,2389
39196,57970,Prafful Green Printed Sari,Prafful Green Printed Sari,Green,Fall,"XS,S,M,L,XL",Women,Apparel,Saree,Sarees,0,1058
39197,13832,Genesis Black Casual Shirt,Genesis Black Casual Shirt,Black,Winter,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,3433
39198,22749,BIBA Women Printed Blue Kurta,BIBA,Blue,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,7331
39199,49244,Arrow Men Black Cap,Arrow,Black,Fall,Unique,Men,Accessories,Headwear,Caps,0,6449
39200,8163,Highlander Men Red Checked Halden Slim Fit Shirt,Highlander,Red,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,8143
39201,7917,Proline Men Red & White Striped Polo T-shirt,Proline,Red,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,569
39202,19534,United Colors of Benetton Men Solid Blue Sweater,United Colors of Benetton,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Sweaters,0,1689
39203,30882,Fabindia Women Printed Green Kurta,Fabindia,Green,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,3402
39204,28041,Jockey ELANCE Men Black Brief 1008,Jockey ELANCE,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Briefs,0,4840
39205,7319,Red Tape Men Black Floater,Red Tape,Black,Winter,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,0,9375
39206,29193,United Colors of Benetton Women Multi Coloured Handbag,United Colors of Benetton,Multi,Summer,Unique,Women,Accessories,Bags,Handbags,0,6395
39207,31950,Nike Men Lunarglide Grey Sports Shoes,Nike,Grey,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,8050
39208,50967,Enamor Glitzies Red Lift Bra DB05,Enamor Glitzies Red Lift Bra DB05,Red,Summer,"XS,S,M,L,XL",Women,Apparel,Innerwear,Bra,0,6197
39209,27009,Jealous 21 Women Washed Blue Jeggings,Jealous 21,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Jeggings,0,4410
39210,46802,Nike Men White Air Quick Sports Shoes,Nike,White,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,8762
39211,19706,United Colors of Benetton Men Navy Blue Check Shirt,United Colors of Benetton,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,6484
39212,8351,Doodle Boy's Original Royal Classic Grey Melange Kidswear,Doodle Boy's Original Royal Classic Grey Melange Kidswear,Grey,Fall,"XS,S,M,L,XL",Boys,Apparel,Topwear,Tshirts,0,8215
39213,39301,Red Chief Men Brown Shoes,Red Chief,Brown,Winter,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,9954
39214,36349,Reid & Taylor Men Lavender Self Patterned Tie,Reid & Taylor,Lavender,Summer,Unique,Men,Accessories,Ties,Ties,0,8247
39215,44769,Globalite Men White Macross Shoes,Globalite,White,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,2655
39216,14019,Nike Men Stripes White Tshirts,Nike,White,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,8456
39217,58336,Lotto Men Blue Flip Flops,Lotto,Blue,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,0,2415
39218,3918,Urban Yoga Men Grey  Bottom Yoga Pants,Urban Yoga,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Track Pants,0,8418
39219,51614,Kraus Jeans Women White Leggings,Kraus Jeans,White,Fall,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Leggings,0,4851
39220,7584,Nike Men's Lunargli Chlor Blue Black Unargli Shoe,Nike,Blue,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,7968
39221,34283,Fabindia Women Red Dupatta,Fabindia,Red,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Dupatta,0,7567
39222,18875,Franco Leone Men Formal Brown Shoes,Franco Leone,Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Formal Shoes,0,5764
39223,6456,Lotto Men's Basketball White Red Shoe,Lotto,White,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,6295
39224,23234,Aneri Women Sahiba Rust Kurta,Aneri,Rust,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,4955
39225,17001,Rocia Women Purple Heels,Rocia,Purple,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Flats,0,8191
39226,3124,Inkfruit Men's Soccer Power Blue T-shirt,Inkfruit,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,1713
39227,42203,Sepia Women Pink Top,Sepia,Pink,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,0,6939
39228,27694,Murcia Women Brown Handbag,Murcia,Brown,Winter,Unique,Women,Accessories,Bags,Handbags,0,9552
39229,18049,Lino Perros Women Sequin Pink Wallet,Lino Perros,Pink,Winter,Unique,Women,Accessories,Wallets,Wallets,0,9681
39230,48739,Revv Men Steel Bangle,Revv,Steel,Summer,Unique,Men,Accessories,Jewellery,Bangle,0,3423
39231,1673,Reebok Mens Lagoon Black T-shirt,Reebok Mens Lagoon Black T-shirt,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,1932
39232,40554,Titan Women Maroon Dial Watch,Titan,Maroon,Winter,Unique,Women,Accessories,Watches,Watches,0,840
39233,10224,Murcia Women Asjke Brown Brown Handbags,Murcia,Brown,Winter,Unique,Women,Accessories,Bags,Handbags,0,7881
39234,41486,Locomotive Men Blue T-shirt,Locomotive,Navy Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,1698
39235,32174,ADIDAS Men Ambition VII Stripes White Sports Shoes,ADIDAS,White,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,4796
39236,14684,Basics Men Black Striped Polo T-shirt,Basics,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,8686
39237,53143,Catwalk Women Golden Heels,Catwalk,Gold,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,4693
39238,37406,Murcia Women Beige Handbag,Murcia,Beige,Summer,Unique,Women,Accessories,Bags,Handbags,0,8613
39239,45026,Maxima Women Silver Dial Pearl Strap Watch,Maxima,Silver,Winter,Unique,Women,Accessories,Watches,Watches,0,9983
39240,4301,Tantra Kid's Unisex Moustaches White Kidswear,Tantra Kid's,White,Summer,"XS,S,M,L,XL",Unisex,Apparel,Topwear,Tshirts,0,5434
39241,52091,Myntra Women Green T-shirt,Myntra,Green,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,0,9043
39242,15756,Facit Men Regular White Innerwear Vest,Facit,White,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Innerwear Vests,0,7110
39243,32948,ADIDAS Neo Men Jogger Plus White Shoes,ADIDAS Neo,White,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,9993
39244,10016,Palm Tree Girl's Cr Blossom Drs Pink Dresses,Palm Tree Girl's Cr Blossom Drs Pink Dresses,Pink,Summer,"XS,S,M,L,XL",Women,Apparel,Dress,Dresses,0,3587
39245,40766,Quiksilver Men Navy Blue Flex Pintails Cap,Quiksilver,Navy Blue,Fall,Unique,Men,Accessories,Headwear,Caps,0,6573
39246,32346,Q&Q Women Black Dial Watch,Q&Q,Black,Winter,Unique,Women,Accessories,Watches,Watches,0,955
39247,37634,Madagascar3 Girls Pink Printed T-Shirt,Madagascar3,Pink,Summer,"XS,S,M,L,XL",Girls,Apparel,Topwear,Tshirts,0,6353
39248,53371,Puma Unisex Olive Backpack,Puma,Olive,Summer,Unique,Unisex,Accessories,Bags,Backpacks,0,3750
39249,20683,Buckaroo Men Nieves Brown Casual Shoes,Buckaroo,Brown,Winter,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,9849
39250,15564,Catwalk Women Casual Blue Flats,Catwalk,Blue,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,757
39251,45214,CASIO Enticer Women Black Dial Watch A669,CASIO Enticer,Black,Winter,Unique,Women,Accessories,Watches,Watches,0,981
39252,4133,Skechers Men's Sparta White Shoe,Skechers,White,Winter,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,5230
39253,46491,Timex Women Navy Dial Watch M303,Timex,Navy Blue,Winter,Unique,Women,Accessories,Watches,Watches,0,1896
39254,51426,Myntra Men Red Check Shirt,Myntra,White,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,5918
39255,17233,U.S. Polo Assn. Men Stripes Navy Blue  Polo Tshirt,U.S. Polo Assn.,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,5671
39256,47543,Portia Women Beige Flats,Portia,Beige,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Flats,0,6573
39257,54968,Rasasi Men Skill Power Deo,Rasasi,Black,Spring,Unique,Men,Free Items,Free Gifts,Free Gifts,0,7559
39258,6664,Nike Men's Lunarglide 2 Grey White Blue Shoe,Nike,Grey,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,6955
39259,12741,Timberland Unisex Solid Black Backpacks,Timberland,Black,Fall,Unique,Unisex,Accessories,Bags,Backpacks,0,6702
39260,42031,ADIDAS Men Blue Response Sports Shoes,ADIDAS,Blue,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,6678
39261,30411,Deni Yo Men Slim Fit Washed Blue Jeans,Deni Yo,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Jeans,0,1147
39262,54154,Femella Brown Necklace,Femella Brown Necklace,Brown,Fall,Unique,Women,Accessories,Jewellery,Necklace and Chains,0,2111
39263,32722,Fabindia Women Blue Brocade Clutch,Fabindia,Blue,Summer,Unique,Women,Accessories,Bags,Clutches,0,4384
39264,25795,Arrow Men Black Suspenders,Arrow,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Suspenders,0,5482
39265,56267,SDL by Sweet Dreams Men Grey & Blue Pyjama Set,SDL by Sweet Dreams,Navy Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Loungewear and Nightwear,Night suits,0,4086
39266,10472,Flying Machine Men HS Purple Tshirts,Flying Machine,Purple,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,8173
39267,24647,Reid & Taylor Men Bright Assorted Pink Cufflinks,Reid & Taylor,Pink,Summer,Unique,Men,Accessories,Cufflinks,Cufflinks,0,6580
39268,38218,Polaroid Unisex Sunglasses,Polaroid,Black,Winter,Unique,Unisex,Accessories,Eyewear,Sunglasses,0,1258
39269,40302,Warner Bros Kids Unisex blue navy sandals,Warner Bros Kids,Silver,Winter,"36,37,38,39,40,41,42,43,44,45",Unisex,Footwear,Sandal,Sandals,0,1132
39270,21335,Louis Philippe Men Sunglasses LP204-C3,Louis Philippe,Black,Winter,Unique,Men,Accessories,Eyewear,Sunglasses,0,8348
39271,15100,Mother Earth Women Printed Beige Kurtas,Mother Earth,Beige,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,829
39272,36382,Reid & Taylor Men Cream Socks,Reid & Taylor,Cream,Summer,Unique,Men,Accessories,Socks,Socks,0,5946
39273,4557,Nike Men's Sweet Classic White Shoe,Nike,White,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,8701
39274,37250,United Colors of Benetton Men Navy Blue Shoes,United Colors of Benetton,Navy Blue,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,1484
39275,5485,Nike Men Air Fligh Showup White Shoe,Nike,White,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,1168
39276,53715,Kiara Women Cream Handbag,Kiara,Cream,Summer,Unique,Women,Accessories,Bags,Handbags,0,941
39277,23462,Lino Perros Men Black Scarf,Lino Perros,Black,Winter,Unique,Men,Accessories,Scarves,Scarves,0,3425
39278,48953,Revv Men Steel Ring,Revv,Steel,Summer,Unique,Men,Accessories,Jewellery,Ring,0,4520
39279,17657,Catwalk Women Pumps Black Heels,Catwalk,Black,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,6177
39280,30849,Fabindia Women Navy Blue Printed Kurta,Fabindia,Navy Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,8965
39281,50190,Hanes Women White Camisole,Hanes,White,Winter,"XS,S,M,L,XL",Women,Apparel,Innerwear,Camisoles,0,5213
39282,47127,Be For Bag Women Pink Tote Bag,Be For Bag,Pink,Summer,Unique,Women,Accessories,Bags,Handbags,0,9718
39283,6200,UCB Men's Small Square Print White T-shirt,UCB,White,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,2873
39284,51042,Enamor Women Grey Briefs,Enamor,Charcoal,Summer,"XS,S,M,L,XL",Women,Apparel,Innerwear,Briefs,0,3626
39285,16785,ADIDAS Originals Unisex Green Dial Watch ADH2545,ADIDAS Originals,Green,Winter,Unique,Unisex,Accessories,Watches,Watches,0,3433
39286,29158,United Colors of Benetton Women Green Dress,United Colors of Benetton,Green,Summer,"XS,S,M,L,XL",Women,Apparel,Dress,Dresses,0,9139
39287,49881,Q&Q Women Silver Dial Analog Watch,Q&Q,Silver,Winter,Unique,Women,Accessories,Watches,Watches,0,3868
39288,43587,Gini and Jony Boys Blue Shirts,Gini and Jony,Navy Blue,Fall,"XS,S,M,L,XL",Boys,Apparel,Topwear,Shirts,0,7016
39289,9248,Mark Taylor Men Purple Striped Shirt,Mark Taylor,Purple,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,4306
39290,30075,Ed Hardy Women White Dial Watch,Ed Hardy,White,Winter,Unique,Women,Accessories,Watches,Watches,0,5755
39291,54530,F Sports Men White Colt Shoes,F Sports,White,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,8566
39292,3772,Status Quo Men's Purple Polo T-shirt,Status Quo,Purple,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,8761
39293,29964,Cat Men Sheet Sunglasses,Cat,Brown,Winter,Unique,Men,Accessories,Eyewear,Sunglasses,0,5085
39294,47315,Baggit Women Purple Jhula Camlincrush Purse,Baggit,Purple,Fall,Unique,Women,Accessories,Bags,Clutches,0,5098
39295,6032,UCB Women's Photographic Print Navy T-shirt,UCB,Navy Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,0,6317
39296,23650,Disney Men Navy Blue Printed T-shirt,Disney,Navy Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,616
39297,8994,Puma Men Manilla Hi Black Casual Shoes,Puma,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,2313
39298,22782,BIBA Women Printed Green Kurta,BIBA,Green,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,1403
39299,54702,Shree Women Brown and White Printed Kurta,Shree,Brown,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,9185
39300,2492,Puma Men's Limeade Yellow T-shirt,Puma,Yellow,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,6705
39301,30247,Numero Uno Men Coffee Brown Flip Flop,Numero Uno,Coffee Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,0,4358
39302,3540,Myntra Men's I work for money Black T-shirt,Myntra,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,3183
39303,42667,Alma Women Blue Kurta,Alma,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,4675
39304,12117,Aurelia Women Solid Blue Kurtas,Aurelia,Blue,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,4230
39305,26322,Proline Men Charcoal Grey Tracksuit,Proline,Charcoal,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Tracksuits,0,7128
39306,32510,Franco Leone Men Brown Shoes,Franco Leone,Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,5641
39307,40130,Gini and Jony Boys Core White Shirt,Gini and Jony,White,Summer,"XS,S,M,L,XL",Boys,Apparel,Topwear,Shirts,0,5943
39308,57187,Elle Women Purple Tunic,Elle,Purple,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tunics,0,2040
39309,10640,Nike Men Nike Elite Black Casual Shoes,Nike,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,8588
39310,56869,HM Women Black Flats,HM,Black,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,8459
39311,4765,ADIDAS Men Black T-shirt,ADIDAS,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,1125
39312,21107,Clarks Men Aston Mind Black Formal Shoe,Clarks,Black,Spring,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Formal Shoes,0,6472
39313,15332,Nike Men Solid Off-White Track Pants,Nike,Off White,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Track Pants,0,6662
39314,53527,Amante Women Maroon Lace Briefs PCFR21,Amante,Maroon,Summer,"XS,S,M,L,XL",Women,Apparel,Innerwear,Briefs,0,7297
39315,37062,Lino Perros Women Red Belt,Lino Perros,Red,Summer,Unique,Women,Accessories,Belts,Belts,0,5358
39316,44590,Van Heusen Men Black and Brown Reversible Belt,Van Heusen,Black,Summer,Unique,Men,Accessories,Belts,Belts,0,1337
39317,25761,Lino Perros Men Black Suspenders,Lino Perros,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Suspenders,0,2515
39318,56293,Biara Women Purple  Bra,Biara,Purple,Summer,"XS,S,M,L,XL",Women,Apparel,Innerwear,Bra,0,5656
39319,11554,W Women Printed Pink Kurtis,W,Pink,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtis,0,8763
39320,10486,Flying Machine Men Black Polo Tshirts,Flying Machine,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,7734
