id_stock,id_catalog_product,size_label,quantity_available
183429,36674,36,320
183430,36674,37,319
183431,36674,38,319
183432,36674,39,319
183433,36674,40,319
183434,36674,41,319
183435,36674,42,319
183436,36674,43,319
183437,36674,44,319
183438,36674,45,319
183439,36675,XS,1409
183440,36675,S,1408
183441,36675,M,1408
183442,36675,L,1408
183443,36675,XL,1408
183444,36676,XS,769
183445,36676,S,769
183446,36676,M,768
183447,36676,L,768
183448,36676,XL,768
183449,36677,36,206
183450,36677,37,206
183451,36677,38,206
183452,36677,39,206
183453,36677,40,206
183454,36677,41,205
183455,36677,42,205
183456,36677,43,205
183457,36677,44,205
183458,36677,45,205
183459,36678,Unique,775
183460,36679,36,324
183461,36679,37,324
183462,36679,38,324
183463,36679,39,324
183464,36679,40,324
183465,36679,41,324
183466,36679,42,323
183467,36679,43,323
183468,36679,44,323
183469,36679,45,323
183470,36680,36,359
183471,36680,37,359
183472,36680,38,359
183473,36680,39,359
183474,36680,40,359
183475,36680,41,359
183476,36680,42,359
183477,36680,43,359
183478,36680,44,359
183479,36680,45,358
183480,36681,XS,1616
183481,36681,S,1616
183482,36681,M,1616
183483,36681,L,1615
183484,36681,XL,1615
183485,36682,XS,1694
183486,36682,S,1694
183487,36682,M,1694
183488,36682,L,1693
183489,36682,XL,1693
183490,36683,36,268
183491,36683,37,268
183492,36683,38,267
183493,36683,39,267
183494,36683,40,267
183495,36683,41,267
183496,36683,42,267
183497,36683,43,267
183498,36683,44,267
183499,36683,45,267
183500,36684,36,66
183501,36684,37,66
183502,36684,38,65
183503,36684,39,65
183504,36684,40,65
183505,36684,41,65
183506,36684,42,65
183507,36684,43,65
183508,36684,44,65
183509,36684,45,65
183510,36685,XS,421
183511,36685,S,421
183512,36685,M,421
183513,36685,L,421
183514,36685,XL,420
183515,36686,XS,1461
183516,36686,S,1460
183517,36686,M,1460
183518,36686,L,1460
183519,36686,XL,1460
183520,36687,XS,1645
183521,36687,S,1645
183522,36687,M,1645
183523,36687,L,1645
183524,36687,XL,1644
183525,36688,Unique,2326
183526,36689,XS,1788
183527,36689,S,1788
183528,36689,M,1788
183529,36689,L,1787
183530,36689,XL,1787
183531,36690,Unique,6009
183532,36691,36,187
183533,36691,37,187
183534,36691,38,187
183535,36691,39,187
183536,36691,40,187
183537,36691,41,187
183538,36691,42,187
183539,36691,43,187
183540,36691,44,187
183541,36691,45,187
183542,36692,XS,1165
183543,36692,S,1165
183544,36692,M,1164
183545,36692,L,1164
183546,36692,XL,1164
183547,36693,36,563
183548,36693,37,563
183549,36693,38,563
183550,36693,39,563
183551,36693,40,563
183552,36693,41,563
183553,36693,42,563
183554,36693,43,563
183555,36693,44,562
183556,36693,45,562
183557,36694,XS,1263
183558,36694,S,1262
183559,36694,M,1262
183560,36694,L,1262
183561,36694,XL,1262
183562,36695,36,220
183563,36695,37,219
183564,36695,38,219
183565,36695,39,219
183566,36695,40,219
183567,36695,41,219
183568,36695,42,219
183569,36695,43,219
183570,36695,44,219
183571,36695,45,219
183572,36696,Unique,7174
183573,36697,XS,778
183574,36697,S,778
183575,36697,M,778
183576,36697,L,778
183577,36697,XL,778
183578,36698,Unique,2898
183579,36699,36,54
183580,36699,37,54
183581,36699,38,54
183582,36699,39,54
183583,36699,40,54
183584,36699,41,54
183585,36699,42,53
183586,36699,43,53
183587,36699,44,53
183588,36699,45,53
183589,36700,XS,426
183590,36700,S,426
183591,36700,M,425
183592,36700,L,425
183593,36700,XL,425
183594,36701,Unique,2839
183595,36702,XS,1332
183596,36702,S,1332
183597,36702,M,1332
183598,36702,L,1332
183599,36702,XL,1332
183600,36703,XS,375
183601,36703,S,374
183602,36703,M,374
183603,36703,L,374
183604,36703,XL,374
183605,36704,XS,236
183606,36704,S,235
183607,36704,M,235
183608,36704,L,235
183609,36704,XL,235
183610,36705,XS,1115
183611,36705,S,1115
183612,36705,M,1114
183613,36705,L,1114
183614,36705,XL,1114
183615,36706,XS,151
183616,36706,S,151
183617,36706,M,150
183618,36706,L,150
183619,36706,XL,150
183620,36707,Unique,3364
183621,36708,Unique,2116
183622,36709,XS,547
183623,36709,S,546
183624,36709,M,546
183625,36709,L,546
183626,36709,XL,546
183627,36710,XS,1387
183628,36710,S,1387
183629,36710,M,1387
183630,36710,L,1386
183631,36710,XL,1386
183632,36711,XS,252
183633,36711,S,252
183634,36711,M,252
183635,36711,L,252
183636,36711,XL,252
183637,36712,Unique,3786
183638,36713,XS,1361
183639,36713,S,1360
183640,36713,M,1360
183641,36713,L,1360
183642,36713,XL,1360
183643,36714,Unique,7566
183644,36715,36,734
183645,36715,37,734
183646,36715,38,734
183647,36715,39,734
183648,36715,40,733
183649,36715,41,733
183650,36715,42,733
183651,36715,43,733
183652,36715,44,733
183653,36715,45,733
183654,36716,XS,179
183655,36716,S,179
183656,36716,M,178
183657,36716,L,178
183658,36716,XL,178
183659,36717,XS,1825
183660,36717,S,1825
183661,36717,M,1824
183662,36717,L,1824
183663,36717,XL,1824
183664,36718,XS,300
183665,36718,S,299
183666,36718,M,299
183667,36718,L,299
183668,36718,XL,299
183669,36719,XS,1530
183670,36719,S,1530
183671,36719,M,1530
183672,36719,L,1529
183673,36719,XL,1529
183674,36720,36,979
183675,36720,37,979
183676,36720,38,979
183677,36720,39,978
183678,36720,40,978
183679,36720,41,978
183680,36720,42,978
183681,36720,43,978
183682,36720,44,978
183683,36720,45,978
183684,36721,Unique,1600
183685,36722,XS,1759
183686,36722,S,1759
183687,36722,M,1759
183688,36722,L,1758
183689,36722,XL,1758
183690,36723,Unique,9584
183691,36724,36,276
183692,36724,37,276
183693,36724,38,276
183694,36724,39,276
183695,36724,40,276
183696,36724,41,276
183697,36724,42,276
183698,36724,43,276
183699,36724,44,276
183700,36724,45,276
183701,36725,XS,536
183702,36725,S,536
183703,36725,M,536
183704,36725,L,536
183705,36725,XL,536
183706,36726,36,582
183707,36726,37,582
183708,36726,38,582
183709,36726,39,582
183710,36726,40,582
183711,36726,41,582
183712,36726,42,581
183713,36726,43,581
183714,36726,44,581
183715,36726,45,581
183716,36727,XS,456
183717,36727,S,456
183718,36727,M,456
183719,36727,L,456
183720,36727,XL,456
183721,36728,Unique,6933
183722,36729,XS,1995
183723,36729,S,1994
183724,36729,M,1994
183725,36729,L,1994
183726,36729,XL,1994
183727,36730,XS,902
183728,36730,S,902
183729,36730,M,902
183730,36730,L,901
183731,36730,XL,901
183732,36731,XS,1575
183733,36731,S,1575
183734,36731,M,1575
183735,36731,L,1574
183736,36731,XL,1574
183737,36732,XS,758
183738,36732,S,757
183739,36732,M,757
183740,36732,L,757
183741,36732,XL,757
183742,36733,36,502
183743,36733,37,502
183744,36733,38,502
183745,36733,39,502
183746,36733,40,502
183747,36733,41,502
183748,36733,42,502
183749,36733,43,501
183750,36733,44,501
183751,36733,45,501
183752,36734,36,313
183753,36734,37,313
183754,36734,38,313
183755,36734,39,313
183756,36734,40,313
183757,36734,41,313
183758,36734,42,313
183759,36734,43,313
183760,36734,44,312
183761,36734,45,312
183762,36735,Unique,1038
183763,36736,XS,456
183764,36736,S,456
183765,36736,M,456
183766,36736,L,456
183767,36736,XL,456
183768,36737,Unique,7105
183769,36738,XS,570
183770,36738,S,570
183771,36738,M,570
183772,36738,L,569
183773,36738,XL,569
183774,36739,XS,1182
183775,36739,S,1182
183776,36739,M,1181
183777,36739,L,1181
183778,36739,XL,1181
183779,36740,XS,1534
183780,36740,S,1534
183781,36740,M,1534
183782,36740,L,1534
183783,36740,XL,1533
183784,36741,XS,492
183785,36741,S,492
183786,36741,M,492
183787,36741,L,492
183788,36741,XL,492
183789,36742,36,360
183790,36742,37,359
183791,36742,38,359
183792,36742,39,359
183793,36742,40,359
183794,36742,41,359
183795,36742,42,359
183796,36742,43,359
183797,36742,44,359
183798,36742,45,359
183799,36743,XS,1520
183800,36743,S,1520
183801,36743,M,1519
183802,36743,L,1519
183803,36743,XL,1519
183804,36744,Unique,4062
183805,36745,36,559
183806,36745,37,558
183807,36745,38,558
183808,36745,39,558
183809,36745,40,558
183810,36745,41,558
183811,36745,42,558
183812,36745,43,558
183813,36745,44,558
183814,36745,45,558
183815,36746,36,541
183816,36746,37,540
183817,36746,38,540
183818,36746,39,540
183819,36746,40,540
183820,36746,41,540
183821,36746,42,540
183822,36746,43,540
183823,36746,44,540
183824,36746,45,540
183825,36747,Unique,2804
183826,36748,XS,597
183827,36748,S,597
183828,36748,M,597
183829,36748,L,597
183830,36748,XL,597
183831,36749,XS,1686
183832,36749,S,1686
183833,36749,M,1686
183834,36749,L,1685
183835,36749,XL,1685
183836,36750,XS,1735
183837,36750,S,1735
183838,36750,M,1735
183839,36750,L,1735
183840,36750,XL,1735
183841,36751,XS,230
183842,36751,S,230
183843,36751,M,230
183844,36751,L,229
183845,36751,XL,229
183846,36752,36,839
183847,36752,37,839
183848,36752,38,839
183849,36752,39,839
183850,36752,40,839
183851,36752,41,839
183852,36752,42,839
183853,36752,43,839
183854,36752,44,839
183855,36752,45,839
183856,36753,Unique,4315
183857,36754,Unique,6779
183858,36755,Unique,9994
183859,36756,Unique,3132
183860,36757,XS,1681
183861,36757,S,1681
183862,36757,M,1681
183863,36757,L,1680
183864,36757,XL,1680
183865,36758,Unique,1768
183866,36759,XS,455
183867,36759,S,455
183868,36759,M,455
183869,36759,L,454
183870,36759,XL,454
183871,36760,36,752
183872,36760,37,752
183873,36760,38,752
183874,36760,39,752
183875,36760,40,752
183876,36760,41,752
183877,36760,42,752
183878,36760,43,752
183879,36760,44,752
183880,36760,45,752
183881,36761,XS,826
183882,36761,S,826
183883,36761,M,825
183884,36761,L,825
183885,36761,XL,825
183886,36762,36,167
183887,36762,37,167
183888,36762,38,167
183889,36762,39,167
183890,36762,40,167
183891,36762,41,167
183892,36762,42,166
183893,36762,43,166
183894,36762,44,166
183895,36762,45,166
183896,36763,XS,610
183897,36763,S,610
183898,36763,M,610
183899,36763,L,609
183900,36763,XL,609
183901,36764,XS,410
183902,36764,S,410
183903,36764,M,410
183904,36764,L,410
183905,36764,XL,410
183906,36765,XS,528
183907,36765,S,528
183908,36765,M,528
183909,36765,L,528
183910,36765,XL,528
183911,36766,36,601
183912,36766,37,601
183913,36766,38,600
183914,36766,39,600
183915,36766,40,600
183916,36766,41,600
183917,36766,42,600
183918,36766,43,600
183919,36766,44,600
183920,36766,45,600
183921,36767,Unique,6508
183922,36768,XS,1385
183923,36768,S,1385
183924,36768,M,1384
183925,36768,L,1384
183926,36768,XL,1384
183927,36769,36,635
183928,36769,37,635
183929,36769,38,635
183930,36769,39,635
183931,36769,40,635
183932,36769,41,635
183933,36769,42,634
183934,36769,43,634
183935,36769,44,634
183936,36769,45,634
183937,36770,XS,804
183938,36770,S,804
183939,36770,M,804
183940,36770,L,804
183941,36770,XL,804
183942,36771,XS,1686
183943,36771,S,1686
183944,36771,M,1686
183945,36771,L,1685
183946,36771,XL,1685
183947,36772,36,763
183948,36772,37,763
183949,36772,38,763
183950,36772,39,763
183951,36772,40,763
183952,36772,41,762
183953,36772,42,762
183954,36772,43,762
183955,36772,44,762
183956,36772,45,762
183957,36773,36,932
183958,36773,37,932
183959,36773,38,931
183960,36773,39,931
183961,36773,40,931
183962,36773,41,931
183963,36773,42,931
183964,36773,43,931
183965,36773,44,931
183966,36773,45,931
183967,36774,XS,1182
183968,36774,S,1182
183969,36774,M,1181
183970,36774,L,1181
183971,36774,XL,1181
183972,36775,Unique,3023
183973,36776,XS,1054
183974,36776,S,1054
183975,36776,M,1053
183976,36776,L,1053
183977,36776,XL,1053
183978,36777,36,887
183979,36777,37,887
183980,36777,38,886
183981,36777,39,886
183982,36777,40,886
183983,36777,41,886
183984,36777,42,886
183985,36777,43,886
183986,36777,44,886
183987,36777,45,886
183988,36778,Unique,6144
183989,36779,XS,584
183990,36779,S,584
183991,36779,M,584
183992,36779,L,584
183993,36779,XL,583
183994,36780,XS,1316
183995,36780,S,1316
183996,36780,M,1315
183997,36780,L,1315
183998,36780,XL,1315
183999,36781,XS,1636
184000,36781,S,1636
184001,36781,M,1635
184002,36781,L,1635
184003,36781,XL,1635
184004,36782,XS,288
184005,36782,S,288
184006,36782,M,288
184007,36782,L,287
184008,36782,XL,287
184009,36783,XS,1086
184010,36783,S,1086
184011,36783,M,1086
184012,36783,L,1086
184013,36783,XL,1086
184014,36784,XS,1371
184015,36784,S,1371
184016,36784,M,1370
184017,36784,L,1370
184018,36784,XL,1370
184019,36785,XS,1489
184020,36785,S,1489
184021,36785,M,1489
184022,36785,L,1488
184023,36785,XL,1488
184024,36786,XS,1623
184025,36786,S,1622
184026,36786,M,1622
184027,36786,L,1622
184028,36786,XL,1622
184029,36787,Unique,8564
184030,36788,XS,736
184031,36788,S,736
184032,36788,M,735
184033,36788,L,735
184034,36788,XL,735
184035,36789,Unique,5851
184036,36790,36,560
184037,36790,37,560
184038,36790,38,560
184039,36790,39,560
184040,36790,40,560
184041,36790,41,560
184042,36790,42,560
184043,36790,43,560
184044,36790,44,560
184045,36790,45,560
184046,36791,XS,860
184047,36791,S,859
184048,36791,M,859
184049,36791,L,859
184050,36791,XL,859
184051,36792,XS,677
184052,36792,S,677
184053,36792,M,677
184054,36792,L,677
184055,36792,XL,676
184056,36793,XS,355
184057,36793,S,355
184058,36793,M,354
184059,36793,L,354
184060,36793,XL,354
184061,36794,XS,1382
184062,36794,S,1382
184063,36794,M,1381
184064,36794,L,1381
184065,36794,XL,1381
184066,36795,36,226
184067,36795,37,226
184068,36795,38,225
184069,36795,39,225
184070,36795,40,225
184071,36795,41,225
184072,36795,42,225
184073,36795,43,225
184074,36795,44,225
184075,36795,45,225
184076,36796,36,817
184077,36796,37,817
184078,36796,38,817
184079,36796,39,817
184080,36796,40,817
184081,36796,41,817
184082,36796,42,817
184083,36796,43,817
184084,36796,44,817
184085,36796,45,817
184086,36797,Unique,7930
184087,36798,Unique,2191
184088,36799,XS,1990
184089,36799,S,1990
184090,36799,M,1990
184091,36799,L,1990
184092,36799,XL,1989
184093,36800,XS,1825
184094,36800,S,1825
184095,36800,M,1825
184096,36800,L,1824
184097,36800,XL,1824
184098,36801,XS,1135
184099,36801,S,1135
184100,36801,M,1135
184101,36801,L,1134
184102,36801,XL,1134
184103,36802,XS,881
184104,36802,S,881
184105,36802,M,881
184106,36802,L,881
184107,36802,XL,881
184108,36803,XS,1310
184109,36803,S,1309
184110,36803,M,1309
184111,36803,L,1309
184112,36803,XL,1309
184113,36804,Unique,6580
184114,36805,XS,1332
184115,36805,S,1331
184116,36805,M,1331
184117,36805,L,1331
184118,36805,XL,1331
184119,36806,XS,1463
184120,36806,S,1463
184121,36806,M,1463
184122,36806,L,1463
184123,36806,XL,1462
184124,36807,36,719
184125,36807,37,719
184126,36807,38,719
184127,36807,39,719
184128,36807,40,718
184129,36807,41,718
184130,36807,42,718
184131,36807,43,718
184132,36807,44,718
184133,36807,45,718
184134,36808,XS,521
184135,36808,S,521
184136,36808,M,521
184137,36808,L,521
184138,36808,XL,520
184139,36809,Unique,5599
184140,36810,XS,1976
184141,36810,S,1975
184142,36810,M,1975
184143,36810,L,1975
184144,36810,XL,1975
184145,36811,XS,188
184146,36811,S,187
184147,36811,M,187
184148,36811,L,187
184149,36811,XL,187
184150,36812,Unique,4825
184151,36813,Unique,7508
184152,36814,36,932
184153,36814,37,932
184154,36814,38,932
184155,36814,39,931
184156,36814,40,931
184157,36814,41,931
184158,36814,42,931
184159,36814,43,931
184160,36814,44,931
184161,36814,45,931
184162,36815,XS,1866
184163,36815,S,1865
184164,36815,M,1865
184165,36815,L,1865
184166,36815,XL,1865
184167,36816,XS,499
184168,36816,S,499
184169,36816,M,499
184170,36816,L,498
184171,36816,XL,498
184172,36817,Unique,3175
184173,36818,XS,1273
184174,36818,S,1272
184175,36818,M,1272
184176,36818,L,1272
184177,36818,XL,1272
184178,36819,XS,568
184179,36819,S,568
184180,36819,M,568
184181,36819,L,568
184182,36819,XL,568
184183,36820,Unique,4316
184184,36821,36,952
184185,36821,37,952
184186,36821,38,952
184187,36821,39,952
184188,36821,40,952
184189,36821,41,952
184190,36821,42,952
184191,36821,43,952
184192,36821,44,952
184193,36821,45,952
184194,36822,XS,557
184195,36822,S,556
184196,36822,M,556
184197,36822,L,556
184198,36822,XL,556
184199,36823,XS,1593
184200,36823,S,1593
184201,36823,M,1593
184202,36823,L,1592
184203,36823,XL,1592
184204,36824,36,633
184205,36824,37,633
184206,36824,38,632
184207,36824,39,632
184208,36824,40,632
184209,36824,41,632
184210,36824,42,632
184211,36824,43,632
184212,36824,44,632
184213,36824,45,632
184214,36825,Unique,9228
184215,36826,36,950
184216,36826,37,950
184217,36826,38,950
184218,36826,39,950
184219,36826,40,950
184220,36826,41,950
184221,36826,42,949
184222,36826,43,949
184223,36826,44,949
184224,36826,45,949
184225,36827,XS,1437
184226,36827,S,1437
184227,36827,M,1436
184228,36827,L,1436
184229,36827,XL,1436
184230,36828,36,955
184231,36828,37,955
184232,36828,38,955
184233,36828,39,954
184234,36828,40,954
184235,36828,41,954
184236,36828,42,954
184237,36828,43,954
184238,36828,44,954
184239,36828,45,954
184240,36829,XS,1720
184241,36829,S,1720
184242,36829,M,1719
184243,36829,L,1719
184244,36829,XL,1719
184245,36830,XS,211
184246,36830,S,211
184247,36830,M,211
184248,36830,L,211
184249,36830,XL,211
184250,36831,Unique,8567
184251,36832,Unique,5841
184252,36833,XS,1109
184253,36833,S,1109
184254,36833,M,1109
184255,36833,L,1108
184256,36833,XL,1108
184257,36834,XS,1580
184258,36834,S,1580
184259,36834,M,1580
184260,36834,L,1580
184261,36834,XL,1580
184262,36835,XS,1306
184263,36835,S,1306
184264,36835,M,1306
184265,36835,L,1306
184266,36835,XL,1305
184267,36836,XS,1464
184268,36836,S,1464
184269,36836,M,1464
184270,36836,L,1463
184271,36836,XL,1463
184272,36837,36,260
184273,36837,37,260
184274,36837,38,260
184275,36837,39,260
184276,36837,40,259
184277,36837,41,259
184278,36837,42,259
184279,36837,43,259
184280,36837,44,259
184281,36837,45,259
184282,36838,Unique,3978
184283,36839,36,343
184284,36839,37,343
184285,36839,38,343
184286,36839,39,343
184287,36839,40,343
184288,36839,41,343
184289,36839,42,343
184290,36839,43,343
184291,36839,44,343
184292,36839,45,343
184293,36840,XS,1789
184294,36840,S,1789
184295,36840,M,1789
184296,36840,L,1789
184297,36840,XL,1789
184298,36841,XS,804
184299,36841,S,804
184300,36841,M,804
184301,36841,L,804
184302,36841,XL,804
184303,36842,XS,112
184304,36842,S,112
184305,36842,M,112
184306,36842,L,111
184307,36842,XL,111
184308,36843,36,421
184309,36843,37,421
184310,36843,38,420
184311,36843,39,420
184312,36843,40,420
184313,36843,41,420
184314,36843,42,420
184315,36843,43,420
184316,36843,44,420
184317,36843,45,420
184318,36844,XS,622
184319,36844,S,622
184320,36844,M,621
184321,36844,L,621
184322,36844,XL,621
184323,36845,Unique,5610
184324,36846,Unique,8956
184325,36847,Unique,2207
184326,36848,XS,559
184327,36848,S,559
184328,36848,M,559
184329,36848,L,558
184330,36848,XL,558
184331,36849,XS,597
184332,36849,S,597
184333,36849,M,597
184334,36849,L,597
184335,36849,XL,596
184336,36850,36,324
184337,36850,37,324
184338,36850,38,324
184339,36850,39,324
184340,36850,40,324
184341,36850,41,323
184342,36850,42,323
184343,36850,43,323
184344,36850,44,323
184345,36850,45,323
184346,36851,XS,791
184347,36851,S,791
184348,36851,M,791
184349,36851,L,791
184350,36851,XL,791
184351,36852,XS,288
184352,36852,S,288
184353,36852,M,287
184354,36852,L,287
184355,36852,XL,287
184356,36853,Unique,1377
184357,36854,XS,1848
184358,36854,S,1848
184359,36854,M,1848
184360,36854,L,1847
184361,36854,XL,1847
184362,36855,Unique,2962
184363,36856,36,500
184364,36856,37,500
184365,36856,38,500
184366,36856,39,499
184367,36856,40,499
184368,36856,41,499
184369,36856,42,499
184370,36856,43,499
184371,36856,44,499
184372,36856,45,499
184373,36857,Unique,6635
184374,36858,Unique,8481
184375,36859,XS,543
184376,36859,S,543
184377,36859,M,543
184378,36859,L,543
184379,36859,XL,543
184380,36860,36,623
184381,36860,37,623
184382,36860,38,623
184383,36860,39,623
184384,36860,40,623
184385,36860,41,623
184386,36860,42,622
184387,36860,43,622
184388,36860,44,622
184389,36860,45,622
184390,36861,36,645
184391,36861,37,645
184392,36861,38,645
184393,36861,39,645
184394,36861,40,645
184395,36861,41,645
184396,36861,42,645
184397,36861,43,644
184398,36861,44,644
184399,36861,45,644
184400,36862,Unique,8921
184401,36863,XS,386
184402,36863,S,386
184403,36863,M,385
184404,36863,L,385
184405,36863,XL,385
184406,36864,36,679
184407,36864,37,679
184408,36864,38,679
184409,36864,39,679
184410,36864,40,679
184411,36864,41,679
184412,36864,42,679
184413,36864,43,678
184414,36864,44,678
184415,36864,45,678
184416,36865,36,220
184417,36865,37,220
184418,36865,38,220
184419,36865,39,220
184420,36865,40,220
184421,36865,41,220
184422,36865,42,220
184423,36865,43,220
184424,36865,44,220
184425,36865,45,219
184426,36866,36,265
184427,36866,37,265
184428,36866,38,265
184429,36866,39,265
184430,36866,40,265
184431,36866,41,264
184432,36866,42,264
184433,36866,43,264
184434,36866,44,264
184435,36866,45,264
184436,36867,36,870
184437,36867,37,870
184438,36867,38,870
184439,36867,39,870
184440,36867,40,870
184441,36867,41,870
184442,36867,42,870
184443,36867,43,870
184444,36867,44,869
184445,36867,45,869
184446,36868,36,746
184447,36868,37,746
184448,36868,38,746
184449,36868,39,746
184450,36868,40,746
184451,36868,41,746
184452,36868,42,746
184453,36868,43,746
184454,36868,44,745
184455,36868,45,745
184456,36869,XS,955
184457,36869,S,955
184458,36869,M,954
184459,36869,L,954
184460,36869,XL,954
184461,36870,Unique,9921
184462,36871,XS,465
184463,36871,S,465
184464,36871,M,465
184465,36871,L,464
184466,36871,XL,464
184467,36872,XS,897
184468,36872,S,897
184469,36872,M,897
184470,36872,L,897
184471,36872,XL,896
184472,36873,XS,1865
184473,36873,S,1865
184474,36873,M,1864
184475,36873,L,1864
184476,36873,XL,1864
184477,36874,36,897
184478,36874,37,896
184479,36874,38,896
184480,36874,39,896
184481,36874,40,896
184482,36874,41,896
184483,36874,42,896
184484,36874,43,896
184485,36874,44,896
184486,36874,45,896
184487,36875,Unique,4271
184488,36876,XS,200
184489,36876,S,200
184490,36876,M,200
184491,36876,L,200
184492,36876,XL,200
184493,36877,XS,1222
184494,36877,S,1221
184495,36877,M,1221
184496,36877,L,1221
184497,36877,XL,1221
184498,36878,36,844
184499,36878,37,844
184500,36878,38,844
184501,36878,39,844
184502,36878,40,844
184503,36878,41,844
184504,36878,42,844
184505,36878,43,844
184506,36878,44,844
184507,36878,45,843
184508,36879,XS,1222
184509,36879,S,1222
184510,36879,M,1221
184511,36879,L,1221
184512,36879,XL,1221
184513,36880,XS,650
184514,36880,S,650
184515,36880,M,650
184516,36880,L,650
184517,36880,XL,650
184518,36881,XS,363
184519,36881,S,363
184520,36881,M,362
184521,36881,L,362
184522,36881,XL,362
184523,36882,Unique,2653
184524,36883,Unique,5236
184525,36884,XS,222
184526,36884,S,222
184527,36884,M,222
184528,36884,L,221
184529,36884,XL,221
184530,36885,Unique,5604
184531,36886,XS,433
184532,36886,S,433
184533,36886,M,433
184534,36886,L,432
184535,36886,XL,432
184536,36887,XS,759
184537,36887,S,759
184538,36887,M,759
184539,36887,L,759
184540,36887,XL,758
184541,36888,XS,1285
184542,36888,S,1285
184543,36888,M,1285
184544,36888,L,1285
184545,36888,XL,1284
184546,36889,Unique,2497
184547,36890,XS,1305
184548,36890,S,1305
184549,36890,M,1304
184550,36890,L,1304
184551,36890,XL,1304
184552,36891,XS,737
184553,36891,S,737
184554,36891,M,737
184555,36891,L,737
184556,36891,XL,737
184557,36892,XS,407
184558,36892,S,406
184559,36892,M,406
184560,36892,L,406
184561,36892,XL,406
184562,36893,XS,944
184563,36893,S,943
184564,36893,M,943
184565,36893,L,943
184566,36893,XL,943
184567,36894,36,789
184568,36894,37,789
184569,36894,38,789
184570,36894,39,789
184571,36894,40,788
184572,36894,41,788
184573,36894,42,788
184574,36894,43,788
184575,36894,44,788
184576,36894,45,788
184577,36895,XS,842
184578,36895,S,841
184579,36895,M,841
184580,36895,L,841
184581,36895,XL,841
184582,36896,Unique,7759
184583,36897,Unique,5002
184584,36898,XS,1874
184585,36898,S,1874
184586,36898,M,1873
184587,36898,L,1873
184588,36898,XL,1873
184589,36899,36,551
184590,36899,37,551
184591,36899,38,551
184592,36899,39,551
184593,36899,40,550
184594,36899,41,550
184595,36899,42,550
184596,36899,43,550
184597,36899,44,550
184598,36899,45,550
184599,36900,36,405
184600,36900,37,405
184601,36900,38,405
184602,36900,39,405
184603,36900,40,404
184604,36900,41,404
184605,36900,42,404
184606,36900,43,404
184607,36900,44,404
184608,36900,45,404
184609,36901,36,432
184610,36901,37,432
184611,36901,38,432
184612,36901,39,432
184613,36901,40,432
184614,36901,41,432
184615,36901,42,432
184616,36901,43,432
184617,36901,44,431
184618,36901,45,431
184619,36902,XS,1718
184620,36902,S,1718
184621,36902,M,1717
184622,36902,L,1717
184623,36902,XL,1717
184624,36903,Unique,7582
184625,36904,XS,789
184626,36904,S,789
184627,36904,M,789
184628,36904,L,788
184629,36904,XL,788
184630,36905,XS,1242
184631,36905,S,1242
184632,36905,M,1242
184633,36905,L,1242
184634,36905,XL,1241
184635,36906,XS,310
184636,36906,S,310
184637,36906,M,309
184638,36906,L,309
184639,36906,XL,309
184640,36907,XS,632
184641,36907,S,632
184642,36907,M,632
184643,36907,L,632
184644,36907,XL,632
184645,36908,XS,1686
184646,36908,S,1686
184647,36908,M,1686
184648,36908,L,1686
184649,36908,XL,1686
184650,36909,XS,1512
184651,36909,S,1512
184652,36909,M,1512
184653,36909,L,1511
184654,36909,XL,1511
184655,36910,XS,1354
184656,36910,S,1353
184657,36910,M,1353
184658,36910,L,1353
184659,36910,XL,1353
184660,36911,36,946
184661,36911,37,946
184662,36911,38,946
184663,36911,39,946
184664,36911,40,946
184665,36911,41,945
184666,36911,42,945
184667,36911,43,945
184668,36911,44,945
184669,36911,45,945
184670,36912,XS,1716
184671,36912,S,1716
184672,36912,M,1715
184673,36912,L,1715
184674,36912,XL,1715
184675,36913,36,391
184676,36913,37,391
184677,36913,38,391
184678,36913,39,391
184679,36913,40,391
184680,36913,41,391
184681,36913,42,391
184682,36913,43,391
184683,36913,44,390
184684,36913,45,390
184685,36914,Unique,6801
184686,36915,36,800
184687,36915,37,800
184688,36915,38,800
184689,36915,39,800
184690,36915,40,799
184691,36915,41,799
184692,36915,42,799
184693,36915,43,799
184694,36915,44,799
184695,36915,45,799
184696,36916,36,219
184697,36916,37,219
184698,36916,38,219
184699,36916,39,219
184700,36916,40,218
184701,36916,41,218
184702,36916,42,218
184703,36916,43,218
184704,36916,44,218
184705,36916,45,218
184706,36917,Unique,1369
184707,36918,XS,1125
184708,36918,S,1125
184709,36918,M,1125
184710,36918,L,1124
184711,36918,XL,1124
184712,36919,XS,1921
184713,36919,S,1921
184714,36919,M,1921
184715,36919,L,1921
184716,36919,XL,1921
184717,36920,XS,1275
184718,36920,S,1275
184719,36920,M,1275
184720,36920,L,1275
184721,36920,XL,1275
184722,36921,XS,1543
184723,36921,S,1543
184724,36921,M,1542
184725,36921,L,1542
184726,36921,XL,1542
184727,36922,Unique,7227
184728,36923,XS,209
184729,36923,S,209
184730,36923,M,208
184731,36923,L,208
184732,36923,XL,208
184733,36924,Unique,2703
184734,36925,Unique,3435
184735,36926,36,126
184736,36926,37,125
184737,36926,38,125
184738,36926,39,125
184739,36926,40,125
184740,36926,41,125
184741,36926,42,125
184742,36926,43,125
184743,36926,44,125
184744,36926,45,125
184745,36927,XS,523
184746,36927,S,522
